seed,fold_id,method_name,epoch,step,term_name,weight,raw_loss,weighted_loss,count,status
43,leave_one_sortie_out__fold01,chronaris,1,1,chronaris_physical_consistency,0.0,2.7627508640289307,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,1,1,chronaris_causal_direction,0.0,0.09655724465847015,0.0,1533,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,2,1,chronaris_continuous_alignment,0.0,0.8631846308708191,0.0,1469,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,2,1,chronaris_physical_consistency,0.0,18.368446350097656,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,2,1,chronaris_causal_direction,0.0,0.0921703577041626,0.0,1469,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,3,1,chronaris_continuous_alignment,0.0,0.880878210067749,0.0,1260,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,3,1,chronaris_physical_consistency,0.0,2.273746967315674,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,3,1,chronaris_causal_direction,0.0,0.0877520740032196,0.0,1260,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,4,1,chronaris_continuous_alignment,0.0,0.8825002312660217,0.0,1370,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,4,1,chronaris_physical_consistency,0.0,9.786670684814453,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,4,1,chronaris_causal_direction,0.0,0.08918106555938721,0.0,1370,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,5,1,chronaris_continuous_alignment,0.0,0.8911111950874329,0.0,1311,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,5,1,chronaris_physical_consistency,0.0,21.30269432067871,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,5,1,chronaris_causal_direction,0.0,0.09441740065813065,0.0,1311,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,6,1,chronaris_continuous_alignment,0.0,0.8934482336044312,0.0,1399,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,6,1,chronaris_physical_consistency,0.0,10.269826889038086,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,6,1,chronaris_causal_direction,0.0,0.09334293752908707,0.0,1399,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,7,1,chronaris_continuous_alignment,0.0,0.8893841505050659,0.0,1543,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,7,1,chronaris_physical_consistency,0.0,5.686952114105225,0.0,5,scheduled_zero_or_unavailable
