stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_12,80,0.6484018264840182,0.6666666666666666,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_13,78,0.5291766586730615,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_14,78,0.5915032679738562,0.6111111111111112,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_17,64,0.5225225225225225,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_18,64,0.5225225225225225,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_19,94,0.5341130604288499,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_21,91,0.5333333333333333,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_22,91,0.5333333333333333,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_23,69,0.5252525252525252,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_24,69,0.5252525252525252,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_25,52,0.4798573975044563,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_26,51,0.4790069368382621,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_5,99,0.6196038598273236,0.6111111111111112,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_6,99,0.5352977286678944,0.5,,
confirm,nasa_csm,no_lag_window,42,objective,loft_only,subject_9,100,0.3082437275985663,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_10,187,0.30426356589147285,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_11,165,0.30601092896174864,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_12,166,0.30501089324618735,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_13,164,0.4373873873873874,0.4166666666666667,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_14,165,0.43636363636363634,0.4166666666666667,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_17,150,0.2976629766297663,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_18,149,0.29876543209876544,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_19,178,0.4626396098788737,0.43333333333333335,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_21,177,0.43975155279503103,0.4166666666666667,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_22,178,0.4388028895768834,0.4166666666666667,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_23,155,0.298932384341637,0.3333333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_24,154,0.44610624033006707,0.42424242424242425,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_25,138,0.3823731138545954,0.3888888888888889,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_26,137,0.43085399449035816,0.4166666666666667,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_5,180,0.4930631617378605,0.4583333333333333,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_6,180,0.4779116465863454,0.4444444444444444,,
confirm,nasa_csm,no_lag_window,42,objective,combined,subject_9,187,0.30426356589147285,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_10,87,0.29957805907172996,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_11,85,0.3034188034188034,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_12,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_13,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_14,87,0.29957805907172996,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_17,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_18,85,0.3034188034188034,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_19,84,0.3053763440860215,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_21,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_22,87,0.29957805907172996,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_23,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_24,85,0.3034188034188034,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_25,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_26,86,0.30148619957537154,0.3333333333333333,,
