stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,n_back,subject_13,1686,0.25249269397557533,0.33771363915942226,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,n_back,subject_14,1789,0.2586140126130261,0.337625148518697,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,n_back,subject_15,1476,0.25832891055940027,0.3476066129622863,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,n_back,subject_16,1767,0.3100802321050591,0.37706625105479885,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_01,324,0.4212597046290351,0.5331554878048781,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_02,314,0.35150090274981494,0.4792072774528915,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_03,304,0.37060041407867494,0.49206693254725165,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_06,426,0.6713538323900656,0.6649820517664841,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_08,241,0.34337888147085127,0.5183823529411765,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_12,331,0.4118108934622696,0.4834964217905652,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_16,313,0.35891615461886683,0.49691736077086396,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_17,215,0.437984496124031,0.5213178294573644,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_18,330,0.566344112700907,0.5704147465437788,,
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,objective,heat_the_chair,subject_19,312,0.3757019480267999,0.5090826894624363,,
