seed,scenario_id,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
17,clock_offset_+0.25s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.008495949519177278,-0.02357814055479442,0.005844745276651032,0.26217378262173785,48,False
17,clock_offset_+0.25s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.008006601904829344,-0.023432285144614675,0.008105573919601714,0.3347665233476652,48,False
29,clock_offset_+0.25s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.04871961805555556,0.019963921440972216,0.08002522786458333,0.0027997200279972004,48,False
29,clock_offset_+0.25s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.004448784722222231,-0.03027343750000001,0.020617675781250004,0.7466253374662534,48,False
29,clock_offset_+0.25s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.06770833333333333,0.0,0.13541666666666666,0.0923907609239076,48,False
29,clock_offset_+0.25s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.0625,-0.036458333333333336,0.15104166666666666,0.2465753424657534,48,False
29,clock_offset_+0.25s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.010106095733741919,-0.027712197151655953,0.007925114415896413,0.28277172282771723,48,False
29,clock_offset_+0.25s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.018100442675252754,-0.03432984250442435,-0.0025024214449028298,0.040995900409959006,48,False
43,clock_offset_+0.25s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05181206597222223,0.031140136718749982,0.07351752387152775,9.999000099990002e-05,48,False
43,clock_offset_+0.25s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.09076605902777779,0.07204725477430556,0.10910373263888888,9.999000099990002e-05,48,False
43,clock_offset_+0.25s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.0625,-0.015625,0.140625,0.15858414158584141,48,False
43,clock_offset_+0.25s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.07291666666666667,0.005208333333333333,0.140625,0.05879412058794121,48,False
43,clock_offset_+0.25s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.00523605290800333,-0.01416682229998211,0.023288994429943456,0.5933406659334066,48,False
43,clock_offset_+0.25s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.016306362425287563,0.0010692746339676282,0.03180445277442534,0.05419458054194581,48,False
17,clock_offset_-1.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.12858072916666666,0.09048936631944446,0.17084418402777776,9.999000099990002e-05,48,False
17,clock_offset_-1.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.00944010416666666,-0.005211046006944457,0.023437499999999997,0.2044795520447955,48,False
17,clock_offset_-1.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.036458333333333336,-0.026171874999999994,0.10416666666666667,0.36276372362763726,48,False
17,clock_offset_-1.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.057291666666666664,-0.125,0.005208333333333333,0.14288571142885712,48,False
17,clock_offset_-1.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.0016257169966896374,-0.013793300879963983,0.01698363768712927,0.8405159484051595,48,False
17,clock_offset_-1.00s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.0037241741083562374,-0.019602866055599105,0.012792292016092676,0.665033496650335,48,False
29,clock_offset_-1.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.06857638888888888,0.03455946180555556,0.10427652994791667,0.0004999500049995,48,False
29,clock_offset_-1.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.005859375000000008,-0.032065158420138906,0.01969401041666666,0.6793320667933207,48,False
29,clock_offset_-1.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.0625,0.0,0.125,0.09549045095490451,48,False
29,clock_offset_-1.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.09375,-0.010416666666666666,0.18229166666666666,0.08749125087491251,48,False
29,clock_offset_-1.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.010477958247065544,-0.029090050933882595,0.008232032430047772,0.273972602739726,48,False
29,clock_offset_-1.00s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.018067830552657444,-0.03505492981057614,-0.001822106656618417,0.04609539046095391,48,False
43,clock_offset_-1.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.058430989583333336,0.034556749131944446,0.08268364800347222,9.999000099990002e-05,48,False
43,clock_offset_-1.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.08675130208333333,0.06624213324652779,0.10693495008680555,9.999000099990002e-05,48,False
43,clock_offset_-1.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.046875,-0.020833333333333332,0.11979166666666667,0.25907409259074093,48,False
43,clock_offset_-1.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.046875,-0.020833333333333332,0.11458333333333333,0.25837416258374163,48,False
43,clock_offset_-1.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.0033296363738675914,-0.013512400537729263,0.02025991322783132,0.7107289271072893,48,False
43,clock_offset_-1.00s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.007342235961308082,-0.0073925790765012305,0.02270078129755954,0.3718628137186281,48,False
17,clock_offset_+1.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.13449435763888887,0.09965955946180555,0.17399359809027776,9.999000099990002e-05,48,False
17,clock_offset_+1.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.0134548611111111,-0.0006537543402778005,0.026965332031249987,0.061993800619938005,48,False
17,clock_offset_+1.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.020833333333333332,-0.046875,0.09375,0.6671332866713329,48,False
17,clock_offset_+1.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.07291666666666667,-0.14583333333333334,-0.005208333333333333,0.06079392060793921,48,False
17,clock_offset_+1.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.0006025015997389952,-0.015248542123784622,0.016544560261536355,0.9408059194080592,48,False
