dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,segmental_f1_iou_0.25,0.4051766519621589,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,segmental_f1_iou_0.50,0.27949777251973457,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,boundary_f1_1s,0.23702124758626306,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,boundary_f1_2s,0.3173651598695136,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,edit_score,0.5130692237194995,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,boundary_detection_delay_s,3.532142857142857,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,macro_f1,0.49930031446540885,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,balanced_accuracy,0.5032563455608031,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,macro_auprc,0.5556396154048135,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,brier_score,0.6102121521894851,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,ece_10_bins,0.2054493885685879,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,mae,0.12504232612748942,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,rmse,0.15685166668902584,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,spearman,0.631823114487249,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,macro_f1,0.5828538852372019,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,balanced_accuracy,0.5877703737249574,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,macro_auprc,0.5900628138946905,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,brier_score,0.6810507514033538,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,ece_10_bins,0.2993694555726083,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,mae,0.11597904190421104,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,29,simulation_g1_to_g2_ablation__seed_29,validation,rmse,0.1430353015561503,lower,available,,False
