seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_2s,higher,chronaris,chronaris_single_scale_lag,0.3467830786147833,0.32116180043690684,0.02562127817787646,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,edit_score,higher,chronaris,chronaris_no_continuous_evolution,0.528012724186897,0.5428048224923225,-0.014792098305425494,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,edit_score,higher,chronaris,chronaris_no_physics,0.528012724186897,0.5097458820115071,0.018266842175389986,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,edit_score,higher,chronaris,chronaris_no_causal_mask,0.528012724186897,0.5397042393710593,-0.011691515184162227,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,edit_score,higher,chronaris,chronaris_single_scale_lag,0.528012724186897,0.5022494199744828,0.02576330421241424,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,frame_macro_f1,higher,chronaris,chronaris_no_continuous_evolution,0.4547082237957376,0.43264857710846816,0.022059646687269452,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,frame_macro_f1,higher,chronaris,chronaris_no_physics,0.4547082237957376,0.4482467448758866,0.006461478919850994,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,frame_macro_f1,higher,chronaris,chronaris_no_causal_mask,0.4547082237957376,0.35979428666260266,0.09491393713313495,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,frame_macro_f1,higher,chronaris,chronaris_single_scale_lag,0.4547082237957376,0.3888566999789889,0.06585152381674869,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_continuous_evolution,0.507745439609955,0.5441510027120998,-0.03640556310214482,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_physics,0.507745439609955,0.5069213750237862,0.0008240645861687934,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_causal_mask,0.507745439609955,0.45985280455899186,0.04789263505096314,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.10,higher,chronaris,chronaris_single_scale_lag,0.507745439609955,0.48435653152782604,0.023388908082128956,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_continuous_evolution,0.4396355274972854,0.4392542769622878,0.0003812505349976014,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_physics,0.4396355274972854,0.4270898594384364,0.012545668058848991,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_causal_mask,0.4396355274972854,0.38233480828600036,0.057300719211285045,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.25,higher,chronaris,chronaris_single_scale_lag,0.4396355274972854,0.38100969476501595,0.058625832732269456,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_continuous_evolution,0.2953112391761289,0.2847751077361178,0.010536131440011087,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_physics,0.2953112391761289,0.2815998191181173,0.01371142005801157,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_causal_mask,0.2953112391761289,0.2848803410425306,0.010430898133598265,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.50,higher,chronaris,chronaris_single_scale_lag,0.2953112391761289,0.2619771873919997,0.03333405178412918,True
29,simulated_future_workload_classification,linear,balanced_accuracy,higher,chronaris,chronaris_no_continuous_evolution,0.4442297014931699,0.44191344446281056,0.00231625703035937,True
29,simulated_future_workload_classification,linear,balanced_accuracy,higher,chronaris,chronaris_no_physics,0.4442297014931699,0.4254644169516955,0.018765284541474414,True
29,simulated_future_workload_classification,linear,balanced_accuracy,higher,chronaris,chronaris_no_causal_mask,0.4442297014931699,0.4547874256699768,-0.010557724176806893,True
