seed,method_name,role,scenario_id,status,sample_count,checkpoint_sha256,representation_sha256,output_root,task_oracle_opened
17,chronaris,validation,clock_offset_and_drift,completed,96,19f6f72863099d14620bbcf80d2ce817d0f86b6bb88d6905876a3a15f54e8af1,8e1573d43d9adcdc334f092b04ab4ad89a91f3976365378dd2f62a9d43824a61,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/chronaris/validation/clock_offset_and_drift,False
17,naive_time_sync,validation,random_missing,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,4c69200d9e0d732c37e4c3af18f86b08644d7e3e0fa079bf60a3f3abe3d88d6c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/naive_time_sync/validation/random_missing,False
17,mult,validation,random_missing,completed,96,f9791f659754a5a1173c5e0f93b9f8e1f2c21b473d33868a31f3ddc0ae750c6c,22e2565f39d72220fa5f5e44edf823b624a5a39eeb37e666606ac87ad81ec48a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/mult/validation/random_missing,False
17,contiformer,validation,random_missing,completed,96,2a6c5792396f5dd9cda0d9523eea9999a632771c7ff69e8160d86725cbf70f99,974ae8288b850d0997a29f63df4dc099c8749b74dbb136a9f540122fc242e389,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/contiformer/validation/random_missing,False
17,chronaris,validation,random_missing,completed,96,19f6f72863099d14620bbcf80d2ce817d0f86b6bb88d6905876a3a15f54e8af1,cd89ae4d95df50b3fd8b1c3b34bae9e4af673e53090dc50066dea6c43b891361,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/chronaris/validation/random_missing,False
17,naive_time_sync,validation,block_missing_and_long_lag,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,48696e305844b2e136cc2c4f5bbc0258345012372db8fe924581dec264b5d034,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/naive_time_sync/validation/block_missing_and_long_lag,False
17,mult,validation,block_missing_and_long_lag,completed,96,f9791f659754a5a1173c5e0f93b9f8e1f2c21b473d33868a31f3ddc0ae750c6c,6ef14dd76189c19424e284f92e2b0a61750f8debd31c0f9804128add0aa4f9a3,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/mult/validation/block_missing_and_long_lag,False
17,contiformer,validation,block_missing_and_long_lag,completed,96,2a6c5792396f5dd9cda0d9523eea9999a632771c7ff69e8160d86725cbf70f99,5613d9235fe39b67cfcdbd94e8e4db34b39a50c4e1fe4fe34ac9d5b47bb7e763,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/contiformer/validation/block_missing_and_long_lag,False
17,chronaris,validation,block_missing_and_long_lag,completed,96,19f6f72863099d14620bbcf80d2ce817d0f86b6bb88d6905876a3a15f54e8af1,88f64c6f7224b46a843041c570db52bcf5ac502c3dc722d10921641a10995a59,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/chronaris/validation/block_missing_and_long_lag,False
17,naive_time_sync,validation,mixed_severe,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,63acdf127514e6596d22b239ca507ccdd6b845bb285d68701dbd680c107c615e,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/naive_time_sync/validation/mixed_severe,False
17,mult,validation,mixed_severe,completed,96,f9791f659754a5a1173c5e0f93b9f8e1f2c21b473d33868a31f3ddc0ae750c6c,50ced219df4d71be096c6844cce6e37d776e2ff4f8b804c1300993df724e9c68,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/mult/validation/mixed_severe,False
17,contiformer,validation,mixed_severe,completed,96,2a6c5792396f5dd9cda0d9523eea9999a632771c7ff69e8160d86725cbf70f99,0ed3e42c7cca263b330b6b2c7a92c2574a23644fe5fbee548cc0e9b2c2f79669,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/contiformer/validation/mixed_severe,False
17,chronaris,validation,mixed_severe,completed,96,19f6f72863099d14620bbcf80d2ce817d0f86b6bb88d6905876a3a15f54e8af1,7925071c1f92be1d9ff4cf096e6c0a58cb6b036fd2fecd0d60292c0e0760001d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_17/chronaris/validation/mixed_severe,False
29,naive_time_sync,train,clean_asynchronous,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,842ba766aca89d23f8336251165346a8d438227a0e2ff3fa3077fb2e878b3e7d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/train/clean_asynchronous,False
29,mult,train,clean_asynchronous,completed,384,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,38602217113740419553c80c4339484df99f3094e7ee1857903c9d560e363e0f,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/train/clean_asynchronous,False
29,contiformer,train,clean_asynchronous,completed,384,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,02919e22c67a9b266b467c409ab6a9ff9b031e5c15568788c05bf8cd635b44f5,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/train/clean_asynchronous,False
29,chronaris,train,clean_asynchronous,completed,384,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,9f6ea5d982d040ecd4d0926a1295f33503dd7d9f5658282c7f8613100e4340ff,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/train/clean_asynchronous,False
29,naive_time_sync,train,sampling_jitter,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,c801e325e5c9dc9dfcdbb3505c961c6a597f2d7ae44f970df4243c7cbba4ea12,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/train/sampling_jitter,False
