dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only,representation_family
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_detection_delay_s,4.380040322580645,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,macro_f1,0.22362758014931927,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,balanced_accuracy,0.30243789760999573,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,macro_auprc,0.36511705828000257,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,brier_score,0.7640874355938759,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,ece_10_bins,0.25232163226852816,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,mae,0.39766492461785674,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,rmse,0.4667674350934244,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,spearman,-0.05168039924874291,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,frame_macro_f1,0.19786352449606076,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.10,0.16325356987587059,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.25,0.09416350281006725,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.50,0.046793798401118525,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_f1_1s,0.25517050750646536,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_f1_2s,0.29448881679865235,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,edit_score,0.24018495741078905,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_detection_delay_s,2.164043583535109,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,frame_macro_f1,0.21371513162958755,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.10,0.17330074692235087,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.25,0.11238742395594975,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.50,0.0601187774211496,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_f1_1s,0.194202121443801,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_f1_2s,0.24790129541297892,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,edit_score,0.29616076722809526,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_detection_delay_s,2.6692708333333335,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,macro_f1,0.40597084075344947,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,balanced_accuracy,0.41137780078066033,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,macro_auprc,0.44826039166900283,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,brier_score,0.6263337723954735,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,ece_10_bins,0.02668619497368735,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,mae,0.16286827685932317,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,rmse,0.19154683324665353,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,spearman,0.3522110689093869,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,frame_macro_f1,0.5147739516767182,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,segmental_f1_iou_0.10,0.5327256444535856,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,segmental_f1_iou_0.25,0.4203782294774941,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,segmental_f1_iou_0.50,0.2931120843345108,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_f1_1s,0.22099214442964443,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_f1_2s,0.30249166342916345,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,edit_score,0.4689321962759463,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_detection_delay_s,3.7892670157068062,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,frame_macro_f1,0.561312875051639,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,segmental_f1_iou_0.10,0.6631091522176081,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,segmental_f1_iou_0.25,0.5557816451658363,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,segmental_f1_iou_0.50,0.4096845624419154,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_f1_1s,0.22143909331409337,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_f1_2s,0.33533925565175565,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,edit_score,0.6894367784992785,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,17,simulation_g1_to_g2_end_to_end__seed_17,validation,boundary_detection_delay_s,3.741554054054054,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,macro_f1,0.3510020422807308,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,balanced_accuracy,0.36964325827219513,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,macro_auprc,0.4313708751392804,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,brier_score,0.6551799204312888,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,ece_10_bins,0.032467173102001354,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,mae,0.2396623360303541,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,rmse,0.27826112341917814,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,spearman,0.26335445744823455,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,frame_macro_f1,0.37426537060472087,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.10,0.4102042581386622,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.25,0.31170450954095497,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,segmental_f1_iou_0.50,0.1890386507985192,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_f1_1s,0.2533721350816939,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,boundary_f1_2s,0.31609768057378346,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,17,simulation_g1_to_g2_end_to_end__seed_17,held_out,edit_score,0.384757544844861,higher,available,,False,end_to_end_finetuned_v1
