dataset_id,variant_id,fused_dim,second_stream_role,second_stream_is_real_vehicle,evidence_role,fusion_route,lag_policy,causal_policy,lag_gate_mean,context_gate_mean,vehicle_gate_mean,causal_gate_mean,source_stage,status,task_name,model_name,split_strategy,seed,fold_index,test_group,sample_count,macro_f1,balanced_accuracy,rmse,mae,nrmse,top1,top3,top5,mrr,fold_skipped_reason,stage,track,evaluation_group,split_group
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,304.0,,,1.159443846313084,0.9473855573880045,,,,,,,confirm,subjective,heat_the_chair,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,426.0,,,0.8382693046372292,0.7264309623431712,,,,,,,confirm,subjective,heat_the_chair,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,241.0,,,2.2616734887747065,2.1869221089786515,,,,,,,confirm,subjective,heat_the_chair,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,331.0,,,0.4370771443512064,0.3577679363262257,,,,,,,confirm,subjective,heat_the_chair,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,313.0,,,1.1689132661676995,1.1671211635723662,,,,,,,confirm,subjective,heat_the_chair,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,215.0,,,3.4543064685572724,3.437913432232169,,,,,,,confirm,subjective,heat_the_chair,subject_17
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,330.0,,,0.9487476596689828,0.915977161580866,,,,,,,confirm,subjective,heat_the_chair,subject_18
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,312.0,,,0.464199195406173,0.4332235654195152,,,,,,,confirm,subjective,heat_the_chair,subject_19
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,315.0,,,1.746636355212202,1.6731176800198024,,,,,,,confirm,subjective,heat_the_chair,subject_20
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,311.0,,,1.3059269292321043,1.120446034949692,,,,,,,confirm,subjective,heat_the_chair,subject_21
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,301.0,,,0.8407499803263393,0.8345429429976251,,,,,,,confirm,subjective,heat_the_chair,subject_22
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,324.0,,,1.8563499412561408,1.808864927586214,,,,,,,confirm,subjective,heat_the_chair,subject_23
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,330.0,,,0.43823452339556,0.3241377339218602,,,,,,,confirm,subjective,heat_the_chair,subject_24
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,428.0,,,0.7409504962233372,0.6471101691789716,,,,,,,confirm,subjective,heat_the_chair,subject_25
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,321.0,,,0.9587365285632092,0.8171497386563975,,,,,,,confirm,subjective,heat_the_chair,subject_26
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1888.0,0.1865191780795716,0.2123785533868888,,,,,,,,,confirm,objective,n_back,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1876.0,0.490947569688023,0.5218259248274625,,,,,,,,,confirm,objective,n_back,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1642.0,0.3040399129118593,0.3487800456861495,,,,,,,,,confirm,objective,n_back,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,2145.0,0.0995714324456608,0.0837421127691321,,,,,,,,,confirm,objective,n_back,subject_04
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1805.0,0.2418552916995944,0.307635184229144,,,,,,,,,confirm,objective,n_back,subject_05
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1721.0,0.2704881103844663,0.2847748925229052,,,,,,,,,confirm,objective,n_back,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1650.0,0.3505605890009014,0.4002413607402093,,,,,,,,,confirm,objective,n_back,subject_07
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1710.0,0.2796729044877976,0.3223255054178302,,,,,,,,,confirm,objective,n_back,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1628.0,0.344228895172985,0.3914875321346063,,,,,,,,,confirm,objective,n_back,subject_09
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1537.0,0.287199175858834,0.3089953683810585,,,,,,,,,confirm,objective,n_back,subject_10
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1884.0,0.4444924829902532,0.5015898850561046,,,,,,,,,confirm,objective,n_back,subject_11
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1848.0,0.3437718035291739,0.3442079361997824,,,,,,,,,confirm,objective,n_back,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1686.0,0.2395385700243415,0.3352166875058441,,,,,,,,,confirm,objective,n_back,subject_13
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1789.0,0.3142549062218096,0.392653049891529,,,,,,,,,confirm,objective,n_back,subject_14
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1476.0,0.2537176420633155,0.3464471946946435,,,,,,,,,confirm,objective,n_back,subject_15
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1767.0,0.2547932547932547,0.3800547526915686,,,,,,,,,confirm,objective,n_back,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,0.4491857966148812,0.5134146341463415,,,,,,,,,confirm,objective,heat_the_chair,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,314.0,0.3515009027498149,0.4792072774528915,,,,,,,,,confirm,objective,heat_the_chair,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,304.0,0.3706004140786749,0.4920669325472516,,,,,,,,,confirm,objective,heat_the_chair,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,426.0,0.6647751202535854,0.693510296618175,,,,,,,,,confirm,objective,heat_the_chair,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,241.0,0.4743914450541719,0.5126400560224089,,,,,,,,,confirm,objective,heat_the_chair,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,331.0,0.4091344479275514,0.508215276763546,,,,,,,,,confirm,objective,heat_the_chair,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,313.0,0.3589161546188668,0.4969173607708639,,,,,,,,,confirm,objective,heat_the_chair,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,215.0,0.3360471645143178,0.4593023255813954,,,,,,,,,confirm,objective,heat_the_chair,subject_17
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,0.4944680851063829,0.555852534562212,,,,,,,,,confirm,objective,heat_the_chair,subject_18
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,312.0,0.3757019480267999,0.5090826894624363,,,,,,,,,confirm,objective,heat_the_chair,subject_19
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,315.0,0.3442165126434447,0.475084663763909,,,,,,,,,confirm,objective,heat_the_chair,subject_20
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,311.0,0.350850771507081,0.4732993620018228,,,,,,,,,confirm,objective,heat_the_chair,subject_21
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,301.0,0.3564151655323728,0.4963131402331331,,,,,,,,,confirm,objective,heat_the_chair,subject_22
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,0.4030102561825689,0.4808461978273299,,,,,,,,,confirm,objective,heat_the_chair,subject_23
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,0.4545975638882255,0.4682440388578157,,,,,,,,,confirm,objective,heat_the_chair,subject_24
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,428.0,0.6247835711311285,0.6958052699988184,,,,,,,,,confirm,objective,heat_the_chair,subject_25
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,321.0,0.3894362075692548,0.5017482517482518,,,,,,,,,confirm,objective,heat_the_chair,subject_26
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1888.0,,,5.817587215153792,5.198077950847604,,,,,,,confirm,subjective,n_back,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1876.0,,,6.144925700312082,5.888463606299368,,,,,,,confirm,subjective,n_back,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1642.0,,,6.683723122891886,5.727288486315765,,,,,,,confirm,subjective,n_back,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,2145.0,,,6.269047073061614,3.90806860062348,,,,,,,confirm,subjective,n_back,subject_04
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1805.0,,,6.318323305718451,5.160260998839487,,,,,,,confirm,subjective,n_back,subject_05
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1721.0,,,6.025276353894238,5.630001392286922,,,,,,,confirm,subjective,n_back,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1650.0,,,3.80939870542572,2.963276426719897,,,,,,,confirm,subjective,n_back,subject_07
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1710.0,,,6.0376298470862,4.8892315345898005,,,,,,,confirm,subjective,n_back,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1628.0,,,4.284935924935282,3.835034697881788,,,,,,,confirm,subjective,n_back,subject_09
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1537.0,,,2.46437614802621,2.1184307686601582,,,,,,,confirm,subjective,n_back,subject_10
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1884.0,,,4.14610020067044,3.2890629970850203,,,,,,,confirm,subjective,n_back,subject_11
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1848.0,,,1.9392982293680343,1.6735581838207327,,,,,,,confirm,subjective,n_back,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1686.0,,,6.662405617774378,6.512709387539403,,,,,,,confirm,subjective,n_back,subject_13
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1789.0,,,3.878010082331366,3.22967127197078,,,,,,,confirm,subjective,n_back,subject_14
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1476.0,,,2.851642894322682,2.5533998694200184,,,,,,,confirm,subjective,n_back,subject_15
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1767.0,,,2.247047530124888,1.8051480297051925,,,,,,,confirm,subjective,n_back,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,,,2.049848020250912,1.9075722561942208,,,,,,,confirm,subjective,heat_the_chair,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,314.0,,,2.104986265800568,1.6271723713844446,,,,,,,confirm,subjective,heat_the_chair,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,304.0,,,1.1896642675220817,0.9848282635211943,,,,,,,confirm,subjective,heat_the_chair,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,426.0,,,0.8367740587414857,0.7199813289821427,,,,,,,confirm,subjective,heat_the_chair,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,241.0,,,2.242593478597754,2.166435910458387,,,,,,,confirm,subjective,heat_the_chair,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,331.0,,,0.4294062247934032,0.3489550434930807,,,,,,,confirm,subjective,heat_the_chair,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,313.0,,,1.1690011818101524,1.1670432578260526,,,,,,,confirm,subjective,heat_the_chair,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,215.0,,,3.43172290578153,3.414630970844003,,,,,,,confirm,subjective,heat_the_chair,subject_17
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,,,0.9654429916210824,0.9328564253720372,,,,,,,confirm,subjective,heat_the_chair,subject_18
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,312.0,,,0.4513165225444038,0.4193634895177988,,,,,,,confirm,subjective,heat_the_chair,subject_19
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,315.0,,,1.7386008331685263,1.664820000481984,,,,,,,confirm,subjective,heat_the_chair,subject_20
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,311.0,,,1.3506588597907645,1.1728927575506964,,,,,,,confirm,subjective,heat_the_chair,subject_21
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,301.0,,,0.845705976423076,0.8348434961515407,,,,,,,confirm,subjective,heat_the_chair,subject_22
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,,,1.833636638592949,1.7855690011271723,,,,,,,confirm,subjective,heat_the_chair,subject_23
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,,,0.4390719569915977,0.3230234507358435,,,,,,,confirm,subjective,heat_the_chair,subject_24
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,428.0,,,0.7340122544815854,0.6484105486736119,,,,,,,confirm,subjective,heat_the_chair,subject_25
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,321.0,,,0.964694258966996,0.82392015189768,,,,,,,confirm,subjective,heat_the_chair,subject_26
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1888.0,0.33242254690989,0.3579230003083642,,,,,,,,,confirm,objective,n_back,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1876.0,0.3844148612859798,0.4183880437979563,,,,,,,,,confirm,objective,n_back,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1642.0,0.33076658287384,0.3568581667274556,,,,,,,,,confirm,objective,n_back,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,2145.0,0.1219612480102708,0.1067793829844291,,,,,,,,,confirm,objective,n_back,subject_04
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1805.0,0.2592156530173994,0.3118317271840762,,,,,,,,,confirm,objective,n_back,subject_05
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1721.0,0.2333878063023031,0.291191597937793,,,,,,,,,confirm,objective,n_back,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1650.0,0.3295531690530426,0.3320363079173571,,,,,,,,,confirm,objective,n_back,subject_07
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1710.0,0.3164349790949157,0.316854564296166,,,,,,,,,confirm,objective,n_back,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1628.0,0.3160426264607804,0.3826828688113755,,,,,,,,,confirm,objective,n_back,subject_09
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1537.0,0.1981773461324384,0.2943622860742477,,,,,,,,,confirm,objective,n_back,subject_10
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1884.0,0.1379312886199261,0.1850212514606053,,,,,,,,,confirm,objective,n_back,subject_11
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1848.0,0.2988206474579483,0.3080765639589169,,,,,,,,,confirm,objective,n_back,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1686.0,0.2518627518442258,0.2762652622893587,,,,,,,,,confirm,objective,n_back,subject_13
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1789.0,0.1586077615950269,0.3330359926024328,,,,,,,,,confirm,objective,n_back,subject_14
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1476.0,0.3085767635549152,0.3508560678393181,,,,,,,,,confirm,objective,n_back,subject_15
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1767.0,0.3118800373049541,0.3610709720506648,,,,,,,,,confirm,objective,n_back,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,324.0,0.4174486990615611,0.5269054878048781,,,,,,,,,confirm,objective,heat_the_chair,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,314.0,0.4374546444121916,0.4869639376218323,,,,,,,,,confirm,objective,heat_the_chair,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,304.0,0.3706004140786749,0.4920669325472516,,,,,,,,,confirm,objective,heat_the_chair,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,426.0,0.645303410438091,0.6988003022860382,,,,,,,,,confirm,objective,heat_the_chair,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,241.0,0.4634428711372339,0.5133053221288515,,,,,,,,,confirm,objective,heat_the_chair,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,331.0,0.4469087042381893,0.5043997371111435,,,,,,,,,confirm,objective,heat_the_chair,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,313.0,0.3569778866643698,0.4841989220970112,,,,,,,,,confirm,objective,heat_the_chair,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,215.0,0.4513967472098338,0.5174418604651163,,,,,,,,,confirm,objective,heat_the_chair,subject_17
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,330.0,0.5427365131915447,0.5573271889400921,,,,,,,,,confirm,objective,heat_the_chair,subject_18
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,312.0,0.454210544607792,0.5204257767548907,,,,,,,,,confirm,objective,heat_the_chair,subject_19
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,315.0,0.3837516747489358,0.4725447508466376,,,,,,,,,confirm,objective,heat_the_chair,subject_20
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,311.0,0.4579007199696855,0.4742729306487695,,,,,,,,,confirm,objective,heat_the_chair,subject_21
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,301.0,0.3564151655323728,0.4963131402331331,,,,,,,,,confirm,objective,heat_the_chair,subject_22
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,324.0,0.4337095687331537,0.48210405946255,,,,,,,,,confirm,objective,heat_the_chair,subject_23
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,330.0,0.4743626336190625,0.4744259640859581,,,,,,,,,confirm,objective,heat_the_chair,subject_24
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,428.0,0.6247835711311285,0.6958052699988184,,,,,,,,,confirm,objective,heat_the_chair,subject_25
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,321.0,0.4510429715157127,0.502039627039627,,,,,,,,,confirm,objective,heat_the_chair,subject_26
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1888.0,,,5.856536183004231,5.012441207954692,,,,,,,confirm,subjective,n_back,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1876.0,,,5.6989642850979445,5.350385549575536,,,,,,,confirm,subjective,n_back,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1642.0,,,6.545157022742442,5.656953201224249,,,,,,,confirm,subjective,n_back,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,2145.0,,,6.697829789449714,4.1856519838591,,,,,,,confirm,subjective,n_back,subject_04
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1805.0,,,6.157245726743134,5.019792089964215,,,,,,,confirm,subjective,n_back,subject_05
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1721.0,,,6.356992885926758,5.9077952904177575,,,,,,,confirm,subjective,n_back,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1650.0,,,3.0024508038567665,2.2623530934073712,,,,,,,confirm,subjective,n_back,subject_07
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1710.0,,,5.298681133376709,4.5305901889912565,,,,,,,confirm,subjective,n_back,subject_08
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1628.0,,,4.602676287912002,4.203016540049335,,,,,,,confirm,subjective,n_back,subject_09
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1537.0,,,2.715877247168265,2.4546403224078883,,,,,,,confirm,subjective,n_back,subject_10
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1884.0,,,3.685756384920652,3.161361359233815,,,,,,,confirm,subjective,n_back,subject_11
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1848.0,,,1.9289396762363715,1.656890736255811,,,,,,,confirm,subjective,n_back,subject_12
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1686.0,,,6.566114328970048,6.480131556413634,,,,,,,confirm,subjective,n_back,subject_13
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1789.0,,,3.7379890570270033,3.077740771068149,,,,,,,confirm,subjective,n_back,subject_14
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1476.0,,,3.8887669311309625,3.296711561802603,,,,,,,confirm,subjective,n_back,subject_15
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1767.0,,,2.3286495066680124,1.8590829198348295,,,,,,,confirm,subjective,n_back,subject_16
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,324.0,,,2.062736983923587,1.9219051820260509,,,,,,,confirm,subjective,heat_the_chair,subject_01
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,314.0,,,2.0882069023440826,1.6041173631218588,,,,,,,confirm,subjective,heat_the_chair,subject_02
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,304.0,,,1.157594710180106,0.9452525283160964,,,,,,,confirm,subjective,heat_the_chair,subject_03
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,426.0,,,0.8371680927303801,0.7111972788689842,,,,,,,confirm,subjective,heat_the_chair,subject_06
uab_workload_dataset,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,241.0,,,2.2411428488653056,2.165442892129985,,,,,,,confirm,subjective,heat_the_chair,subject_08
