ablation_group,balanced_accuracy,component,confusion_matrix,display_name_cn,feature_family,leakage_safe,mae,metric_direction,model_mode,nrmse,nrmse_normalization,per_class_f1,per_class_precision,per_class_recall,persistence_improvement_rate,persistence_rmse,primary_metric_name,primary_metric_value,protocol,seed,skipped_fold_count,skipped_reason,source_variant,split_strategy,status,task_name,task_type,valid_fold_count,variant_name
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整防泄漏任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整防泄漏任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整防泄漏任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整防泄漏任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整防泄漏任务输入,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整防泄漏任务输入,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整防泄漏任务输入,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整防泄漏任务输入,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整防泄漏任务输入,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,full_leakage_safe_task_input
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_task_head
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,1209.608952730448,lower_is_better,learned,0.6007375034717971,target_range,,,,-5.960807949904092,201.4895651832178,rmse,1402.5301671500613,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,remove_temporal_position_features
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,1229.370996453432,lower_is_better,learned,0.6110025954308068,target_range,,,,-6.079750638352585,201.4895651832178,rmse,1426.495877727271,leakage_safe_v1,17,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,1229.370996453432,lower_is_better,learned,0.6110025954308068,target_range,,,,-6.079750638352585,201.4895651832178,rmse,1426.495877727271,leakage_safe_v1,29,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,1229.370996453432,lower_is_better,learned,0.6110025954308068,target_range,,,,-6.079750638352585,201.4895651832178,rmse,1426.495877727271,leakage_safe_v1,43,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,1229.370996453432,lower_is_better,learned,0.6110025954308068,target_range,,,,-6.079750638352585,201.4895651832178,rmse,1426.495877727271,leakage_safe_v1,71,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,1229.370996453432,lower_is_better,learned,0.6110025954308068,target_range,,,,-6.079750638352585,201.4895651832178,rmse,1426.495877727271,leakage_safe_v1,97,0,,chronaris_opt,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,only_fused_latent
task_adapter,0.3247863247863248,single_modality_only,"[[25, 1, 13], [24, 0, 12], [24, 0, 12]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.44642857142857145, ""medium"": 0.0, ""high"": 0.3287671232876712}","{""low"": 0.3424657534246575, ""medium"": 0.0, ""high"": 0.32432432432432434}","{""low"": 0.6410256410256411, ""medium"": 0.0, ""high"": 0.3333333333333333}",,,macro_f1,0.2583985649054142,leakage_safe_v1,17,0,,f_full,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,single_modality_only
task_adapter,0.3247863247863248,single_modality_only,"[[25, 1, 13], [24, 0, 12], [24, 0, 12]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.44642857142857145, ""medium"": 0.0, ""high"": 0.3287671232876712}","{""low"": 0.3424657534246575, ""medium"": 0.0, ""high"": 0.32432432432432434}","{""low"": 0.6410256410256411, ""medium"": 0.0, ""high"": 0.3333333333333333}",,,macro_f1,0.2583985649054142,leakage_safe_v1,29,0,,f_full,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,single_modality_only
task_adapter,0.3247863247863248,single_modality_only,"[[25, 1, 13], [24, 0, 12], [24, 0, 12]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.44642857142857145, ""medium"": 0.0, ""high"": 0.3287671232876712}","{""low"": 0.3424657534246575, ""medium"": 0.0, ""high"": 0.32432432432432434}","{""low"": 0.6410256410256411, ""medium"": 0.0, ""high"": 0.3333333333333333}",,,macro_f1,0.2583985649054142,leakage_safe_v1,43,0,,f_full,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,single_modality_only
task_adapter,0.3247863247863248,single_modality_only,"[[25, 1, 13], [24, 0, 12], [24, 0, 12]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.44642857142857145, ""medium"": 0.0, ""high"": 0.3287671232876712}","{""low"": 0.3424657534246575, ""medium"": 0.0, ""high"": 0.32432432432432434}","{""low"": 0.6410256410256411, ""medium"": 0.0, ""high"": 0.3333333333333333}",,,macro_f1,0.2583985649054142,leakage_safe_v1,71,0,,f_full,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,single_modality_only
task_adapter,0.3247863247863248,single_modality_only,"[[25, 1, 13], [24, 0, 12], [24, 0, 12]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.44642857142857145, ""medium"": 0.0, ""high"": 0.3287671232876712}","{""low"": 0.3424657534246575, ""medium"": 0.0, ""high"": 0.32432432432432434}","{""low"": 0.6410256410256411, ""medium"": 0.0, ""high"": 0.3333333333333333}",,,macro_f1,0.2583985649054142,leakage_safe_v1,97,0,,f_full,leave_one_sortie_out,completed,T1_maneuver_intensity_class,classification,2,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,13664.996072688707,lower_is_better,learned,8.563761813897429,target_range,,,,-98.22919906075226,201.4895651832178,rmse,19993.64817222994,leakage_safe_v1,17,0,,f_full,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,13664.996072688707,lower_is_better,learned,8.563761813897429,target_range,,,,-98.22919906075226,201.4895651832178,rmse,19993.64817222994,leakage_safe_v1,29,0,,f_full,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,13664.996072688707,lower_is_better,learned,8.563761813897429,target_range,,,,-98.22919906075226,201.4895651832178,rmse,19993.64817222994,leakage_safe_v1,43,0,,f_full,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,13664.996072688707,lower_is_better,learned,8.563761813897429,target_range,,,,-98.22919906075226,201.4895651832178,rmse,19993.64817222994,leakage_safe_v1,71,0,,f_full,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,13664.996072688707,lower_is_better,learned,8.563761813897429,target_range,,,,-98.22919906075226,201.4895651832178,rmse,19993.64817222994,leakage_safe_v1,97,0,,f_full,leave_one_sortie_out,completed,T2_next_window_physiology_response,regression,2,single_modality_only
