seed,method,task,consumer,metric,stress_factor,source_direction,direction_normalized,level_count,minimum_level,maximum_level,baseline_score,maximum_stress_score,maximum_stress_change,degradation_slope
17,chronaris,simulated_future_workload_regression,minirocket,rmse,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-0.18990747226182722,-0.18965695641234223,0.00025051584948498906,0.00021805882761910097
17,chronaris,simulated_future_workload_regression,minirocket,rmse,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-0.18936761157284013,-0.203936337320531,-0.014568725747690886,-0.014843148005754767
17,chronaris,simulated_future_workload_regression,minirocket,rmse,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-0.18990747226182722,-0.30633257034038053,-0.11642509807855331,-0.1111107059422472
17,chronaris,simulated_future_workload_regression,minirocket,rmse,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-0.18990747226182722,-0.4450270504443411,-0.25511957818251385,-0.25848424496162675
17,chronaris,simulated_future_workload_regression,minirocket,rmse,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-0.18990747226182722,-0.28752490385898666,-0.09761743159715944,-0.0816346592126892
17,chronaris,simulated_future_workload_regression,minirocket,rmse,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-0.18990747226182722,-0.3048960242911841,-0.1149885520293569,-0.11384540426233726
17,chronaris,simulated_future_workload_regression,minirocket,spearman,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.633793808236724,0.6246476076315259,-0.009146200605198107,-0.00603374574172756
17,chronaris,simulated_future_workload_regression,minirocket,spearman,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.633793808236724,0.6335127844624517,-0.0002810237742723043,-0.009789420461732689
17,chronaris,simulated_future_workload_regression,minirocket,spearman,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.6369583987325256,0.5609217579796633,-0.07603664075286232,-0.0789213407420401
17,chronaris,simulated_future_workload_regression,minirocket,spearman,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.633793808236724,0.22716300353803773,-0.4066308046986863,-0.3909290781615206
17,chronaris,simulated_future_workload_regression,minirocket,spearman,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.633793808236724,0.2589394595103468,-0.37485434872637724,-0.3998776418305984
17,chronaris,simulated_future_workload_regression,minirocket,spearman,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.633793808236724,0.49360575543476015,-0.1401880528019639,-0.11249880913150316
17,chronaris,simulated_future_workload_regression,minirocket,spearman,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.633793808236724,0.602185203568505,-0.03160860466821902,-0.02914949679610732
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-2.301223241590214,-2.2451174087253642,0.0561058328648496,0.025634319155360033
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-2.301223241590214,-2.3609262368938397,-0.05970299530362588,-0.05904080092484708
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-2.154051987767584,-2.3253424657534247,-0.17129047798584063,-0.1965394404394225
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-2.301223241590214,-3.8633040935672516,-1.5620808519770377,-1.601820670920172
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-2.301223241590214,-2.5560897435897436,-0.25486650199952976,-0.28099833719225614
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-2.301223241590214,-2.278409090909091,0.022814150681123024,0.030773075619800198
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-2.301223241590214,-2.141238670694864,0.1599845708953498,0.135129346475395
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.2469188177573917,0.2334995916222938,-0.013419226135097884,-0.010538188636021097
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.2469188177573917,0.24721313363619382,0.0002943158788021316,0.006498080747463485
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.24851666252957857,0.2514555971974219,0.0029389346678433126,0.009162627454971126
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.2469188177573917,0.19126682660448138,-0.05565199115291031,-0.05815491421055185
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.2469188177573917,0.19875802879503537,-0.048160788962356316,-0.045092701563666994
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.2469188177573917,0.2554644378633349,0.008545620105943202,0.010592245671649776
17,chronaris,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.2469188177573917,0.24214403779878815,-0.004774779958603537,0.0002509910857068403
