dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_detection_delay_s,3.0277122641509435,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,0.3494423158790975,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,0.38578500557342715,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,0.4172232135765232,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,0.7497262688077803,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,0.19177048636953575,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,mae,0.17367636567602554,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,rmse,0.21927876030187332,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,spearman,0.3586134634548614,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,0.5174283454610579,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,0.5677584650399888,higher,available,,False
