dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,mult,0.5420210460448197,0.4172232135765232,-0.12479783246829651,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,contiformer,0.5420210460448197,0.44201852225799554,-0.10000252378682417,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,chronaris,0.5420210460448197,0.6062605983209517,0.06423955227613198,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,naive_time_sync,0.513710816281496,0.3445376318626199,-0.16917318441887608,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,mult,0.513710816281496,0.3494423158790975,-0.16426850040239843,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,contiformer,0.513710816281496,0.41540811845159675,-0.0983026978298992,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,chronaris,0.513710816281496,0.5732850241545894,0.05957420787309342,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,naive_time_sync,0.6203661771365724,0.32467490457397946,-0.2956912725625929,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,mult,0.6203661771365724,0.39238964007677213,-0.22797653705980025,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,contiformer,0.6203661771365724,0.5579780466239675,-0.062388130512604834,higher_is_better,available
