candidate_id,direction,evaluation_role,fit_role,fold_id,head_variant,metric,outer_test_accessed,status,task,value
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,physiology_only:minirocket,auprc,False,completed,high_response,0.3829291853401048
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,vehicle_only:linear,auprc,False,completed,high_response,0.6613356136728222
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,vehicle_only:minirocket,auprc,False,completed,high_response,0.6588317099513948
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,naive_time_sync:linear,auprc,False,completed,high_response,0.5384400144015529
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,naive_time_sync:minirocket,auprc,False,completed,high_response,0.6562574140193469
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,mult:linear,auprc,False,completed,high_response,0.6009414692187627
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,mult:minirocket,auprc,False,completed,high_response,0.7152437950030719
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,contiformer:linear,auprc,False,completed,high_response,0.6537156528655227
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,contiformer:minirocket,auprc,False,completed,high_response,0.7131108816454272
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,chronaris:linear,auprc,False,completed,high_response,0.5253553365354935
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,chronaris:minirocket,auprc,False,completed,high_response,0.5300562252146708
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,physiology_only:linear,macro_f1,False,completed,maneuver,0.0952380952380952
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,physiology_only:minirocket,macro_f1,False,completed,maneuver,0.1904761904761904
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,vehicle_only:linear,macro_f1,False,completed,maneuver,0.1999999999999999
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,vehicle_only:minirocket,macro_f1,False,completed,maneuver,0.2222222222222222
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,naive_time_sync:linear,macro_f1,False,completed,maneuver,0.2424242424242424
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,naive_time_sync:minirocket,macro_f1,False,completed,maneuver,0.2424242424242424
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,mult:linear,macro_f1,False,completed,maneuver,0.1481481481481481
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,mult:minirocket,macro_f1,False,completed,maneuver,0.3555555555555555
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,contiformer:linear,macro_f1,False,completed,maneuver,0.1904761904761904
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,contiformer:minirocket,macro_f1,False,completed,maneuver,0.1666666666666666
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,chronaris:linear,macro_f1,False,completed,maneuver,0.2222222222222222
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,chronaris:minirocket,macro_f1,False,completed,maneuver,0.4333333333333333
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,physiology_only:linear,rmse,False,completed,response,1.8997593877330143
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,physiology_only:minirocket,rmse,False,completed,response,1.0347574520563194
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,vehicle_only:linear,rmse,False,completed,response,1.1593407608676256
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,vehicle_only:minirocket,rmse,False,completed,response,1.1080450881076105
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,naive_time_sync:linear,rmse,False,completed,response,2.626386398824776
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,naive_time_sync:minirocket,rmse,False,completed,response,1.0113155642331002
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,mult:linear,rmse,False,completed,response,4.384589872944034
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,mult:minirocket,rmse,False,completed,response,1.1809033816831105
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,contiformer:linear,rmse,False,completed,response,1.1712187807926913
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,contiformer:minirocket,rmse,False,completed,response,1.1299955350629989
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,chronaris:linear,rmse,False,completed,response,2.117059812515921
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold03,chronaris:minirocket,rmse,False,completed,response,1.110833329373958
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,physiology_only:linear,auprc,False,completed,high_response,0.66875
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,physiology_only:minirocket,auprc,False,completed,high_response,0.8173611111111111
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,vehicle_only:linear,auprc,False,completed,high_response,0.7506944444444444
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,vehicle_only:minirocket,auprc,False,completed,high_response,0.6625
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,naive_time_sync:linear,auprc,False,completed,high_response,0.81875
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,naive_time_sync:minirocket,auprc,False,completed,high_response,0.75
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,mult:linear,auprc,False,completed,high_response,0.60625
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,mult:minirocket,auprc,False,completed,high_response,0.6104166666666666
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,contiformer:linear,auprc,False,completed,high_response,0.5055555555555555
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,contiformer:minirocket,auprc,False,completed,high_response,0.6625
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,chronaris:linear,auprc,False,completed,high_response,0.55
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold03,chronaris:minirocket,auprc,False,completed,high_response,0.7498511904761904
