seed,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
43,held_out,chronaris,naive_time_sync,linear,regression_absolute_error,positive_favors_reference,0.06867635358745854,0.04028935791769375,0.09902164822366709,9.999000099990002e-05,48,False
43,held_out,chronaris,physiology_only,linear,regression_absolute_error,positive_favors_reference,0.047618860223641,0.016927071431806932,0.07980769041071954,0.0047995200479952005,48,False
43,held_out,chronaris,vehicle_only,linear,regression_absolute_error,positive_favors_reference,0.022151698203136522,-0.004299576052774985,0.04968359738510719,0.12148785121487851,48,False
43,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,-0.020833333333333332,-0.078125,0.036458333333333336,0.5858414158584142,48,False
43,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.11458333333333333,-0.1875,-0.046875,0.0037996200379962005,48,False
43,held_out,chronaris,naive_time_sync,minirocket,classification_correct,positive_favors_reference,-0.06770833333333333,-0.14583333333333334,0.005208333333333333,0.10698930106989302,48,False
43,held_out,chronaris,physiology_only,minirocket,classification_correct,positive_favors_reference,0.026041666666666668,-0.041666666666666664,0.09895833333333333,0.5689431056894311,48,False
43,held_out,chronaris,vehicle_only,minirocket,classification_correct,positive_favors_reference,-0.08333333333333333,-0.15625,-0.010416666666666666,0.043995600439956005,48,False
43,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.040768816911925874,-0.06711681525533397,-0.013706298560524995,0.0059994000599940004,48,False
43,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.039809673093259335,-0.05700691210416456,-0.023023143465009836,9.999000099990002e-05,48,False
43,held_out,chronaris,naive_time_sync,minirocket,regression_absolute_error,positive_favors_reference,0.008586754401524862,-0.017996435627962153,0.0355777595269804,0.5283471652834717,48,False
43,held_out,chronaris,physiology_only,minirocket,regression_absolute_error,positive_favors_reference,0.013101097196340561,-0.01059787095679591,0.03917848324247946,0.31126887311268875,48,False
43,held_out,chronaris,vehicle_only,minirocket,regression_absolute_error,positive_favors_reference,-0.055285622676213585,-0.07668012923095376,-0.03336171490761142,9.999000099990002e-05,48,False
