candidate_id,direct_value,direction,direction_normalized_delta,metric,outer_test_opened,split_id,task,value,variant
observed_physiology_scalar,0.3333333333333333,diagnostic,0.0,recall_medium,False,leave_one_view_out__fold01__candidate_327,maneuver,0.3333333333333333,full
observed_physiology_scalar,1.0,diagnostic,0.0,recall_high,False,leave_one_view_out__fold01__candidate_327,maneuver,1.0,full
observed_physiology_scalar,0.3333333333333333,diagnostic,0.0,minimum_class_recall,False,leave_one_view_out__fold01__candidate_327,maneuver,0.3333333333333333,full
observed_physiology_scalar,0.25,diagnostic,-0.08333333333333334,ordinal_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.16666666666666666,full
observed_physiology_scalar,0.38139202914806886,diagnostic,-0.037902397938377075,score_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.3434896312096918,full
observed_physiology_scalar,0.7622377622377624,diagnostic,-0.006993006993007089,score_spearman,False,leave_one_view_out__fold01__candidate_327,maneuver,0.7552447552447553,full
observed_physiology_scalar,1.8343590554240132,lower,-0.0069718086292784864,rmse,False,leave_one_view_out__fold01__candidate_327,response,1.8413308640532917,full
observed_physiology_scalar,1.6870579679113504,diagnostic,0.005299824600418335,mae,False,leave_one_view_out__fold01__candidate_327,response,1.6923577925117688,full
observed_physiology_scalar,0.7424450098311778,diagnostic,0.0,validation_std,False,leave_one_view_out__fold01__candidate_327,response,0.7424450098311778,full
observed_physiology_scalar,0.8094986823286678,diagnostic,0.0,validation_iqr,False,leave_one_view_out__fold01__candidate_327,response,0.8094986823286678,full
observed_physiology_scalar,2.4707002284803856,diagnostic,0.009390336707716607,nrmse_std,False,leave_one_view_out__fold01__candidate_327,response,2.4800905651881022,full
observed_physiology_scalar,2.266043287614936,diagnostic,0.008612501516645832,nrmse_iqr,False,leave_one_view_out__fold01__candidate_327,response,2.274655789131582,full
observed_physiology_scalar,0.9686999988458442,diagnostic,0.0,train_mean_baseline_rmse,False,leave_one_view_out__fold01__candidate_327,response,0.9686999988458442,full
observed_physiology_scalar,1.8936296661603766,diagnostic,0.007197077152456988,rmse_ratio,False,leave_one_view_out__fold01__candidate_327,response,1.9008267433128336,full
observed_physiology_scalar,-2.58583331256266,diagnostic,-0.02730899553061228,response_skill,False,leave_one_view_out__fold01__candidate_327,response,-2.613142308093272,full
observed_physiology_scalar,-0.24783161058194275,diagnostic,-0.047824587412598596,spearman,False,leave_one_view_out__fold01__candidate_327,response,-0.29565619799454135,full
observed_physiology_scalar,0.6375,higher,0.03928571428571437,auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6767857142857143,full
observed_physiology_scalar,0.6666666666666666,diagnostic,0.0,prevalence,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,full
observed_physiology_scalar,0.6666666666666666,diagnostic,0.0,random_baseline_auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,full
observed_physiology_scalar,-0.08750000000000001,diagnostic,0.11785714285714309,normalized_ap,False,leave_one_view_out__fold01__candidate_327,high_response,0.03035714285714308,full
observed_physiology_scalar,-0.029166666666666674,diagnostic,0.03928571428571437,auprc_lift,False,leave_one_view_out__fold01__candidate_327,high_response,0.010119047619047694,full
observed_physiology_scalar,0.4375,diagnostic,0.0625,auroc,False,leave_one_view_out__fold01__candidate_327,high_response,0.5,full
observed_physiology_scalar,0.375,diagnostic,0.0,balanced_accuracy,False,leave_one_view_out__fold01__candidate_327,high_response,0.375,full
vehicle_observed_scalar,,higher,,macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8222222222222223,direct_only
vehicle_observed_scalar,,diagnostic,,support_aware_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8222222222222223,direct_only
vehicle_observed_scalar,,diagnostic,,majority_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19607843137254902,direct_only
vehicle_observed_scalar,,diagnostic,,macro_f1_lift,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6261437908496733,direct_only
vehicle_observed_scalar,,diagnostic,,recall_low,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8,direct_only
vehicle_observed_scalar,,diagnostic,,recall_medium,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6666666666666666,direct_only
vehicle_observed_scalar,,diagnostic,,recall_high,False,leave_one_view_out__fold01__candidate_327,maneuver,1.0,direct_only
vehicle_observed_scalar,,diagnostic,,minimum_class_recall,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6666666666666666,direct_only
vehicle_observed_scalar,,diagnostic,,ordinal_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.16666666666666666,direct_only
vehicle_observed_scalar,,diagnostic,,score_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19611800698507378,direct_only
vehicle_observed_scalar,,diagnostic,,score_spearman,False,leave_one_view_out__fold01__candidate_327,maneuver,0.9510489510489512,direct_only
vehicle_observed_scalar,,lower,,rmse,False,leave_one_view_out__fold01__candidate_327,response,1.1377419994354308,direct_only
vehicle_observed_scalar,,diagnostic,,mae,False,leave_one_view_out__fold01__candidate_327,response,0.9184632956288136,direct_only
vehicle_observed_scalar,,diagnostic,,validation_std,False,leave_one_view_out__fold01__candidate_327,response,0.7424450098311778,direct_only
vehicle_observed_scalar,,diagnostic,,validation_iqr,False,leave_one_view_out__fold01__candidate_327,response,0.8094986823286678,direct_only
vehicle_observed_scalar,,diagnostic,,nrmse_std,False,leave_one_view_out__fold01__candidate_327,response,1.5324259498951152,direct_only
vehicle_observed_scalar,,diagnostic,,nrmse_iqr,False,leave_one_view_out__fold01__candidate_327,response,1.4054896249645672,direct_only
vehicle_observed_scalar,,diagnostic,,train_mean_baseline_rmse,False,leave_one_view_out__fold01__candidate_327,response,0.9686999988458442,direct_only
vehicle_observed_scalar,,diagnostic,,rmse_ratio,False,leave_one_view_out__fold01__candidate_327,response,1.174503975215228,direct_only
vehicle_observed_scalar,,diagnostic,,response_skill,False,leave_one_view_out__fold01__candidate_327,response,-0.37945958779637246,direct_only
vehicle_observed_scalar,,diagnostic,,spearman,False,leave_one_view_out__fold01__candidate_327,response,0.3356643356643357,direct_only
vehicle_observed_scalar,,higher,,auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.8125,direct_only
vehicle_observed_scalar,,diagnostic,,prevalence,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,direct_only
vehicle_observed_scalar,,diagnostic,,random_baseline_auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,direct_only
vehicle_observed_scalar,,diagnostic,,normalized_ap,False,leave_one_view_out__fold01__candidate_327,high_response,0.43750000000000006,direct_only
vehicle_observed_scalar,,diagnostic,,auprc_lift,False,leave_one_view_out__fold01__candidate_327,high_response,0.14583333333333337,direct_only
vehicle_observed_scalar,,diagnostic,,auroc,False,leave_one_view_out__fold01__candidate_327,high_response,0.625,direct_only
vehicle_observed_scalar,,diagnostic,,balanced_accuracy,False,leave_one_view_out__fold01__candidate_327,high_response,0.5,direct_only
vehicle_observed_scalar,0.8222222222222223,higher,0.0,macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8222222222222223,full
vehicle_observed_scalar,0.8222222222222223,diagnostic,0.0,support_aware_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8222222222222223,full
vehicle_observed_scalar,0.19607843137254902,diagnostic,0.0,majority_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19607843137254902,full
vehicle_observed_scalar,0.6261437908496733,diagnostic,0.0,macro_f1_lift,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6261437908496733,full
vehicle_observed_scalar,0.8,diagnostic,0.0,recall_low,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8,full
