best_epoch,candidate_id,checkpoint_path,epoch,epoch_count,gate_high_response,gate_maneuver,gate_response,gradient_norm_before_clip,improved,outer_test_opened,safety_passed,split_id,train_maneuver_loss,train_response_loss,train_risk_loss,train_score_loss,train_total_loss,training_stage,validation_safe,validation_selection_score
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,3,12,0.047345198690891266,0.047543179243803024,0.047378696501255035,0.14498530328273773,False,False,True,leave_one_view_out__fold01__candidate_327,3.1744327545166016,0.8723170161247253,1.922786831855774,0.6241679787635803,6.096249580383301,frozen_safe_residual,True,1.9199396411749938
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,4,12,0.04767600819468498,0.04788562282919884,0.047710999846458435,0.24828803539276123,False,False,True,leave_one_view_out__fold01__candidate_327,3.1468465328216553,0.8585551977157593,1.9095500707626343,0.6070683598518372,6.0382561683654785,frozen_safe_residual,True,1.926526549448639
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,5,12,0.04803422838449478,0.04824253171682358,0.048071298748254776,0.3627956807613373,False,False,True,leave_one_view_out__fold01__candidate_327,3.0956475734710693,0.840707004070282,1.8928011655807495,0.5839405655860901,5.947847843170166,frozen_safe_residual,False,1.9366483138056445
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,6,12,0.04840848594903946,0.048619333654642105,0.04844241216778755,0.49777862429618835,False,False,True,leave_one_view_out__fold01__candidate_327,3.036565065383911,0.8068792819976807,1.866156816482544,0.5546489357948303,5.82244873046875,frozen_safe_residual,False,1.9515915221050983
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,7,12,0.04880480095744133,0.04901419207453728,0.04884123057126999,0.5786141157150269,False,False,True,leave_one_view_out__fold01__candidate_327,2.9633524417877197,0.7849615812301636,1.8452811241149902,0.5228021740913391,5.7000885009765625,frozen_safe_residual,False,1.8897495569111715
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,8,12,0.04921025410294533,0.04942198470234871,0.049264561384916306,0.6919765472412109,False,False,True,leave_one_view_out__fold01__candidate_327,2.84283185005188,0.7609495520591736,1.7915613651275635,0.4816432297229767,5.4936203956604,frozen_safe_residual,False,1.912038934076691
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,9,12,0.04963143169879913,0.04984414204955101,0.04969312250614166,0.8175201416015625,False,False,True,leave_one_view_out__fold01__candidate_327,2.7217869758605957,0.7466306686401367,1.750417947769165,0.4731121063232422,5.315423488616943,frozen_safe_residual,False,1.934976726361028
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,10,12,0.0500665158033371,0.05028519406914711,0.05006420612335205,0.8922569751739502,False,False,True,leave_one_view_out__fold01__candidate_327,2.6213269233703613,0.7269179224967957,1.6828289031982422,0.43457043170928955,5.119969844818115,frozen_safe_residual,False,1.953668415318547
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,11,12,0.050518833100795746,0.050742823630571365,0.05031810328364372,1.0463413000106812,False,False,True,leave_one_view_out__fold01__candidate_327,2.4656784534454346,0.7110276818275452,1.6399140357971191,0.4491497576236725,4.908449172973633,frozen_safe_residual,False,1.9624423171533616
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,12,12,0.05098874494433403,0.051218181848526,0.05038987845182419,1.133042573928833,False,False,True,leave_one_view_out__fold01__candidate_327,2.350240468978882,0.7125155925750732,1.5737264156341553,0.45907169580459595,4.730308532714844,frozen_safe_residual,False,1.9582299258108895
0,observed_vehicle_channel,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_vehicle_channel/leave_one_view_out__fold01__candidate_327/best.pt,1,12,0.04697749763727188,0.04697751998901367,0.04697749763727188,0.07169745117425919,False,False,True,leave_one_view_out__fold01__candidate_327,0.6002783179283142,0.534196674823761,5.2152557373046875,0.4169218838214874,6.435011863708496,frozen_safe_residual,True,2.1717757734874237
0,observed_vehicle_channel,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_vehicle_channel/leave_one_view_out__fold01__candidate_327/best.pt,2,12,0.04726016893982887,0.047192433228095375,0.047205910086631775,0.07581127434968948,False,False,True,leave_one_view_out__fold01__candidate_327,0.5984228849411011,0.5322303771972656,5.211880683898926,0.41616687178611755,6.427646636962891,frozen_safe_residual,True,2.1727396248935955
